🇨🇳电视频道,#genre#
中央电影国际,http://110.72.54.239:8181/tsfile/live/1088_1.m3u8
中国娱乐国际,http://110.72.54.239:8181/tsfile/live/1092_1.m3u8
重庆国际,http://110.72.54.239:8181/tsfile/live/1071_1.m3u8
澜湄国际,http://110.72.54.239:8181/tsfile/live/1076_1.m3u8
河南国际,http://110.72.54.239:8181/tsfile/live/1073_1.m3u8
安徽国际,http://110.72.54.239:8181/tsfile/live/1074_1.m3u8
浙江国际,http://110.72.54.239:8181/tsfile/live/1075_1.m3u8
北京国际,http://110.72.54.239:8181/tsfile/live/1008_1.m3u8
深圳国际,http://110.72.54.239:8181/tsfile/live/1077_1.m3u8
湖南国际,http://110.72.54.239:8181/tsfile/live/1069_1.m3u8
江苏国际,http://110.72.54.239:8181/tsfile/live/0127_1.m3u8
海峡卫视,http://110.72.54.239:8181/tsfile/live/0150_1.m3u8
厦门卫视,http://110.72.54.239:8181/tsfile/live/1070_1.m3u8
戏曲,http://110.72.54.239:8181/tsfile/live/1068_1.m3u8
GGTN 高清,http://110.72.54.239:8181/tsfile/live/1067_1.m3u8
凤凰资讯 高清,http://110.72.54.239:8181/tsfile/live/1064_1.m3u8
凤凰卫视 高清,http://110.72.54.239:8181/tsfile/live/0108_1.m3u8
凤凰香港 高清,http://110.72.54.239:8181/tsfile/live/1065_1.m3u8
家庭影院 高清,http://110.72.54.239:8181/tsfile/live/1095_1.m3u8
动作电影 高清,http://110.72.54.239:8181/tsfile/live/1096_1.m3u8
高清电影,http://110.72.54.239:8181/tsfile/live/1097_1.m3u8
星河频道,http://110.72.54.239:8181/tsfile/live/1062_1.m3u8
019,http://110.72.54.239:8181/tsfile/live/1045_1.m3u8
广东体育,http://110.72.54.239:8181/tsfile/live/1063_1.m3u8
经典电影,http://110.72.54.239:8181/tsfile/live/1005_1.m3u8
珠江台--BM,http://110.72.54.239:8181/tsfile/live/1032_1.m3u8
粤剧,http://110.72.54.239:8181/tsfile/live/1057_1.m3u8
本港台,http://110.72.54.239:8181/tsfile/live/1059_1.m3u8
2022,http://110.72.54.239:8181/tsfile/live/1061_1.m3u8
冬奥纪实,http://110.72.54.239:8181/tsfile/live/1001_1.m3u8
中国教育,http://110.72.54.239:8181/tsfile/live/1012_1.m3u8
平南2,http://110.72.54.239:8181/tsfile/live/1019_1.m3u8
001,http://110.72.54.239:8181/tsfile/live/1000_1.m3u8
贵港公共,http://110.72.54.239:8181/tsfile/live/1017_1.m3u8
002,http://110.72.54.239:8181/tsfile/live/1014_1.m3u8
贵港新闻,http://110.72.54.239:8181/tsfile/live/1016_1.m3u8
003,http://110.72.54.239:8181/tsfile/live/1027_1.m3u8
004,http://110.72.54.239:8181/tsfile/live/1028_1.m3u8
CCTV5-体育 高清卡,http://110.72.54.239:8181/tsfile/live/0005_1.m3u8
广西都市 高清卡,http://110.72.54.239:8181/tsfile/live/1024_1.m3u8
广西影视 高清卡,http://110.72.54.239:8181/tsfile/live/1023_1.m3u8
广西综艺 高清卡,http://110.72.54.239:8181/tsfile/live/1081_1.m3u8
西藏卫视,http://110.72.54.239:8181/tsfile/live/0111_1.m3u8
甘肃卫视,http://110.72.54.239:8181/tsfile/live/0141_1.m3u8
内蒙古卫视,http://110.72.54.239:8181/tsfile/live/0109_1.m3u8
宁夏卫视,http://110.72.54.239:8181/tsfile/live/0112_1.m3u8
CCTV1-综合,http://110.72.64.163:8181/tsfile/live/0001_1.m3u8
CCTV2-财经,http://110.72.64.163:8181/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://110.72.64.163:8181/tsfile/live/0003_1.m3u8
CCTV4-国际,http://110.72.64.163:8181/tsfile/live/0004_1.m3u8
CCTV5-体育,http://110.72.64.163:8181/tsfile/live/0005_1.m3u8
CCTV6-电影,http://110.72.64.163:8181/tsfile/live/0006_1.m3u8
CCTV7-军农,http://110.72.64.163:8181/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://110.72.64.163:8181/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://110.72.64.163:8181/tsfile/live/0009_1.m3u8
CCTV10-科教,http://110.72.64.163:8181/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://110.72.64.163:8181/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://110.72.64.163:8181/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://110.72.64.163:8181/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://110.72.64.163:8181/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://110.72.64.163:8181/tsfile/live/0015_1.m3u8
CCTV17,http://110.72.64.163:8181/tsfile/live/0019_1.m3u8
CCTV5+体育赛事,http://110.72.64.163:8181/tsfile/live/0016_1.m3u8
广西卫视,http://110.72.64.163:8181/tsfile/live/0113_1.m3u8
广西综艺,http://110.72.64.163:8181/tsfile/live/1005_1.m3u8
三沙卫视,http://110.72.64.163:8181/tsfile/live/1020_1.m3u8
广西都市,http://110.72.64.163:8181/tsfile/live/1006_1.m3u8
广西新闻,http://110.72.64.163:8181/tsfile/live/1007_1.m3u8
足球,http://110.72.64.163:8181/tsfile/live/1008_1.m3u8
广西影视,http://110.72.64.163:8181/tsfile/live/1032_1.m3u8
广西国际,http://110.72.64.163:8181/tsfile/live/1018_1.m3u8
广西移动,http://110.72.64.163:8181/tsfile/live/1019_1.m3u8
中国气象,http://110.72.64.163:8181/tsfile/live/1027_1.m3u8
中国教育,http://110.72.64.163:8181/tsfile/live/1000_1.m3u8
珠江台(1),http://110.72.64.163:8181/tsfile/live/1010_1.m3u8
广东卫视,http://110.72.64.163:8181/tsfile/live/1036_1.m3u8
深圳卫视,http://110.72.64.163:8181/tsfile/live/0126_1.m3u8
南方卫视,http://110.72.64.163:8181/tsfile/live/1028_1.m3u8
湖南卫视,http://110.72.64.163:8181/tsfile/live/1035_1.m3u8
湖北卫视,http://110.72.64.163:8181/tsfile/live/1034_1.m3u8
江苏卫视,http://110.72.64.163:8181/tsfile/live/1037_1.m3u8
北京卫视,http://110.72.64.163:8181/tsfile/live/0122_1.m3u8
天津卫视,http://110.72.64.163:8181/tsfile/live/0135_1.m3u8
重庆卫视,http://110.72.64.163:8181/tsfile/live/0142_1.m3u8
浙江卫视,http://110.72.64.163:8181/tsfile/live/0124_1.m3u8
安徽卫视,http://110.72.64.163:8181/tsfile/live/0130_1.m3u8
江西卫视,http://110.72.64.163:8181/tsfile/live/0138_1.m3u8
贵州卫视,http://110.72.64.163:8181/tsfile/live/0120_1.m3u8
四川卫视,http://110.72.64.163:8181/tsfile/live/0123_1.m3u8
河北卫视,http://110.72.64.163:8181/tsfile/live/1033_1.m3u8
上海卫视,http://110.72.64.163:8181/tsfile/live/0107_1.m3u8
黑龙江卫视,http://110.72.64.163:8181/tsfile/live/0143_1.m3u8
东南卫视,http://110.72.64.163:8181/tsfile/live/0137_1.m3u8
辽宁卫视,http://110.72.64.163:8181/tsfile/live/0121_1.m3u8
金鹰纪实,http://110.72.64.163:8181/tsfile/live/1021_1.m3u8
山东卫视,http://110.72.64.163:8181/tsfile/live/0131_1.m3u8
家庭影院,http://110.72.64.163:8181/tsfile/live/1002_1.m3u8
动作电影,http://110.72.64.163:8181/tsfile/live/1003_1.m3u8
高清电影,http://110.72.64.163:8181/tsfile/live/1004_1.m3u8
甘肃卫视,http://110.72.64.163:8181/tsfile/live/0141_1.m3u8
河南卫视,http://110.72.64.163:8181/tsfile/live/0139_1.m3u8
山西卫视,http://110.72.64.163:8181/tsfile/live/0118_1.m3u8
陕西卫视,http://110.72.64.163:8181/tsfile/live/0136_1.m3u8
西藏卫视,http://110.72.64.163:8181/tsfile/live/0111_1.m3u8
青海卫视,http://110.72.64.163:8181/tsfile/live/0140_1.m3u8
吉林卫视,http://110.72.64.163:8181/tsfile/live/0116_1.m3u8
金鹰卡通,http://110.72.64.163:8181/tsfile/live/1024_1.m3u8
佳嘉卡通,http://110.72.64.163:8181/tsfile/live/1025_1.m3u8
哈哈炫动,http://110.72.64.163:8181/tsfile/live/1009_1.m3u8
动漫秀场,http://110.72.64.163:8181/tsfile/live/1026_1.m3u8
卡酷动漫,http://110.72.64.163:8181/tsfile/live/1023_1.m3u8
优漫 卡通,http://110.72.64.163:8181/tsfile/live/1039_1.m3u8
少儿动画,http://110.72.64.163:8181/tsfile/live/1030_1.m3u8
全纪实,http://110.72.64.163:8181/tsfile/live/1022_1.m3u8
云南卫视,http://110.72.64.163:8181/tsfile/live/0119_1.m3u8
内蒙古卫视,http://110.72.64.163:8181/tsfile/live/0109_1.m3u8
宁夏卫视,http://110.72.64.163:8181/tsfile/live/0112_1.m3u8
新疆卫视,http://110.72.64.163:8181/tsfile/live/0110_1.m3u8
海南卫视,http://110.72.64.163:8181/tsfile/live/0114_1.m3u8
贵港新闻,http://110.72.64.163:8181/tsfile/live/1013_1.m3u8
平南综合,http://110.72.64.163:8181/tsfile/live/1014_1.m3u8
编码6,http://110.72.64.163:8181/tsfile/live/1015_1.m3u8
TV星河(2）,http://110.72.64.163:8181/tsfile/live/1011_1.m3u8
中国新闻,http://110.72.64.163:8181/tsfile/live/1017_1.m3u8
中国纪实,http://110.72.64.163:8181/tsfile/live/1038_1.m3u8
TV星河,http://110.72.64.163:8181/tsfile/live/1012_1.m3u8
安多卫视,http://110.72.64.163:8181/tsfile/live/1029_1.m3u8
农林卫视,http://110.72.64.163:8181/tsfile/live/1040_1.m3u8
四川康巴卫视,http://110.72.64.163:8181/tsfile/live/1041_1.m3u8
IPTV5+体育,http://110.72.64.163:8181/tsfile/live/1031_1.m3u8
CCTV1-综合 高清,http://110.72.80.102:8181/tsfile/live/1031_1.m3u8
CCTV2-财经 高清,http://110.72.80.102:8181/tsfile/live/0002_1.m3u8
CCTV3-综艺 高清,http://110.72.80.102:8181/tsfile/live/0003_1.m3u8
CCTV4-国际 高清,http://110.72.80.102:8181/tsfile/live/0004_1.m3u8
005高清一1,http://110.72.80.102:8181/tsfile/live/1029_1.m3u8
CCTV6-电影 高清,http://110.72.80.102:8181/tsfile/live/0006_1.m3u8
CCTV7 国防军事 高清,http://110.72.80.102:8181/tsfile/live/0007_1.m3u8
CCTV8-电视剧 高清,http://110.72.80.102:8181/tsfile/live/0008_1.m3u8
CCTV9-纪录 高清,http://110.72.80.102:8181/tsfile/live/0009_1.m3u8
CCTV10-科教 高清,http://110.72.80.102:8181/tsfile/live/0010_1.m3u8
CCTV11-戏曲 高清,http://110.72.80.102:8181/tsfile/live/0011_1.m3u8
CCTV12-社会与法 高清,http://110.72.80.102:8181/tsfile/live/0012_1.m3u8
CCTV13-新闻 高清,http://110.72.80.102:8181/tsfile/live/0013_1.m3u8
CCTV14-少儿 高清,http://110.72.80.102:8181/tsfile/live/0014_1.m3u8
CCTV15-音乐 高清,http://110.72.80.102:8181/tsfile/live/0015_1.m3u8
CCTV16-奥林匹克 高清,http://110.72.80.102:8181/tsfile/live/1004_1.m3u8
CCTV17 农业农村 高清,http://110.72.80.102:8181/tsfile/live/0019_1.m3u8
CCTV5+体育赛事 高清,http://110.72.80.102:8181/tsfile/live/0016_1.m3u8
广西卫视 高清,http://110.72.80.102:8181/tsfile/live/0113_1.m3u8
008广西综艺高清一4,http://110.72.80.102:8181/tsfile/live/1034_1.m3u8
006广西都市高清一2,http://110.72.80.102:8181/tsfile/live/1030_1.m3u8
007广西影视高清一3,http://110.72.80.102:8181/tsfile/live/1033_1.m3u8
广西新闻 高清,http://110.72.80.102:8181/tsfile/live/1022_1.m3u8
广西新闻回放,http://110.72.80.102:8181/tsfile/live/1009_1.m3u8
央视新闻回放,http://110.72.80.102:8181/tsfile/live/1010_1.m3u8
贵港综合 高清,http://110.72.80.102:8181/tsfile/live/1013_1.m3u8
贵港公共 高清,http://110.72.80.102:8181/tsfile/live/1015_1.m3u8
平南综合,http://110.72.80.102:8181/tsfile/live/1018_1.m3u8
珠江台,http://110.72.80.102:8181/tsfile/live/1058_1.m3u8
广东卫视 高清,http://110.72.80.102:8181/tsfile/live/0125_1.m3u8
深圳卫视 高清,http://110.72.80.102:8181/tsfile/live/0126_1.m3u8
南方卫视,http://110.72.80.102:8181/tsfile/live/1080_1.m3u8
上海卫视 高清,http://110.72.80.102:8181/tsfile/live/0107_1.m3u8
湖南卫视 高清,http://110.72.80.102:8181/tsfile/live/0128_1.m3u8
湖北卫视 高清,http://110.72.80.102:8181/tsfile/live/0132_1.m3u8
江苏卫视 高清,http://110.72.80.102:8181/tsfile/live/0127_1.m3u8
浙江卫视 高清,http://110.72.80.102:8181/tsfile/live/0124_1.m3u8
安徽卫视 高清,http://110.72.80.102:8181/tsfile/live/0130_1.m3u8
重庆卫视 高清,http://110.72.80.102:8181/tsfile/live/0142_1.m3u8
四川卫视 高清,http://110.72.80.102:8181/tsfile/live/0123_1.m3u8
云南卫视 高清,http://110.72.80.102:8181/tsfile/live/0119_1.m3u8
东南卫视 高清,http://110.72.80.102:8181/tsfile/live/0137_1.m3u8
山东卫视 高清,http://110.72.80.102:8181/tsfile/live/0131_1.m3u8
山西卫视,http://110.72.80.102:8181/tsfile/live/0118_1.m3u8
江西卫视 高清,http://110.72.80.102:8181/tsfile/live/0138_1.m3u8
天津卫视 高清,http://110.72.80.102:8181/tsfile/live/0135_1.m3u8
北京卫视 高清,http://110.72.80.102:8181/tsfile/live/0122_1.m3u8
河北卫视 高清,http://110.72.80.102:8181/tsfile/live/0117_1.m3u8
陕西卫视,http://110.72.80.102:8181/tsfile/live/0136_1.m3u8
青海卫视,http://110.72.80.102:8181/tsfile/live/0140_1.m3u8
中学生,http://110.72.80.102:8181/tsfile/live/1003_1.m3u8
黑龙江卫视 高清,http://110.72.80.102:8181/tsfile/live/0143_1.m3u8
吉林卫视 高清,http://110.72.80.102:8181/tsfile/live/0116_1.m3u8
辽宁卫视 高清,http://110.72.80.102:8181/tsfile/live/0121_1.m3u8
新疆卫视,http://110.72.80.102:8181/tsfile/live/0110_1.m3u8
三沙卫视,http://110.72.80.102:8181/tsfile/live/1006_1.m3u8
海南卫视,http://110.72.80.102:8181/tsfile/live/1002_1.m3u8
贵州卫视 高清,http://110.72.80.102:8181/tsfile/live/0120_1.m3u8
金鹰纪实 高清,http://110.72.80.102:8181/tsfile/live/1093_1.m3u8
新动漫,http://110.72.80.102:8181/tsfile/live/1026_1.m3u8
嘉佳卡通,http://110.72.80.102:8181/tsfile/live/1011_1.m3u8
少儿动画,http://110.72.80.102:8181/tsfile/live/1025_1.m3u8
动漫秀场,http://110.72.80.102:8181/tsfile/live/1021_1.m3u8
金鹰卡通 高清,http://110.72.80.102:8181/tsfile/live/1007_1.m3u8
卡酷少儿,http://110.72.80.102:8181/tsfile/live/1020_1.m3u8
中央电影国际,http://110.72.80.102:8181/tsfile/live/1088_1.m3u8
中国娱乐国际,http://110.72.80.102:8181/tsfile/live/1092_1.m3u8
重庆国际,http://110.72.80.102:8181/tsfile/live/1071_1.m3u8
澜湄国际,http://110.72.80.102:8181/tsfile/live/1076_1.m3u8
河南国际,http://110.72.80.102:8181/tsfile/live/1073_1.m3u8
安徽国际,http://110.72.80.102:8181/tsfile/live/1074_1.m3u8
浙江国际,http://110.72.80.102:8181/tsfile/live/1075_1.m3u8
北京国际,http://110.72.80.102:8181/tsfile/live/1008_1.m3u8
深圳国际,http://110.72.80.102:8181/tsfile/live/1077_1.m3u8
湖南国际,http://110.72.80.102:8181/tsfile/live/1069_1.m3u8
江苏国际,http://110.72.80.102:8181/tsfile/live/0127_1.m3u8
海峡卫视,http://110.72.80.102:8181/tsfile/live/0150_1.m3u8
厦门卫视,http://110.72.80.102:8181/tsfile/live/1070_1.m3u8
戏曲,http://110.72.80.102:8181/tsfile/live/1068_1.m3u8
GGTN 高清,http://110.72.80.102:8181/tsfile/live/1067_1.m3u8
凤凰资讯 高清,http://110.72.80.102:8181/tsfile/live/1064_1.m3u8
凤凰卫视 高清,http://110.72.80.102:8181/tsfile/live/0108_1.m3u8
凤凰香港 高清,http://110.72.80.102:8181/tsfile/live/1065_1.m3u8
家庭影院 高清,http://110.72.80.102:8181/tsfile/live/1095_1.m3u8
动作电影 高清,http://110.72.80.102:8181/tsfile/live/1096_1.m3u8
高清电影,http://110.72.80.102:8181/tsfile/live/1097_1.m3u8
星河频道,http://110.72.80.102:8181/tsfile/live/1062_1.m3u8
019,http://110.72.80.102:8181/tsfile/live/1045_1.m3u8
广东体育,http://110.72.80.102:8181/tsfile/live/1063_1.m3u8
经典电影,http://110.72.80.102:8181/tsfile/live/1005_1.m3u8
珠江台--BM,http://110.72.80.102:8181/tsfile/live/1032_1.m3u8
粤剧,http://110.72.80.102:8181/tsfile/live/1057_1.m3u8
本港台,http://110.72.80.102:8181/tsfile/live/1059_1.m3u8
2022,http://110.72.80.102:8181/tsfile/live/1061_1.m3u8
冬奥纪实,http://110.72.80.102:8181/tsfile/live/1001_1.m3u8
中国教育,http://110.72.80.102:8181/tsfile/live/1012_1.m3u8
平南2,http://110.72.80.102:8181/tsfile/live/1019_1.m3u8
001,http://110.72.80.102:8181/tsfile/live/1000_1.m3u8
贵港公共,http://110.72.80.102:8181/tsfile/live/1017_1.m3u8
002,http://110.72.80.102:8181/tsfile/live/1014_1.m3u8
贵港新闻,http://110.72.80.102:8181/tsfile/live/1016_1.m3u8
003,http://110.72.80.102:8181/tsfile/live/1027_1.m3u8
004,http://110.72.80.102:8181/tsfile/live/1028_1.m3u8
CCTV5-体育 高清卡,http://110.72.80.102:8181/tsfile/live/0005_1.m3u8
广西都市 高清卡,http://110.72.80.102:8181/tsfile/live/1024_1.m3u8
广西影视 高清卡,http://110.72.80.102:8181/tsfile/live/1023_1.m3u8
广西综艺 高清卡,http://110.72.80.102:8181/tsfile/live/1081_1.m3u8
西藏卫视,http://110.72.80.102:8181/tsfile/live/0111_1.m3u8
甘肃卫视,http://110.72.80.102:8181/tsfile/live/0141_1.m3u8
内蒙古卫视,http://110.72.80.102:8181/tsfile/live/0109_1.m3u8
宁夏卫视,http://110.72.80.102:8181/tsfile/live/0112_1.m3u8
CCTV-1,http://106.115.25.64:9999/tsfile/live/1000_1.m3u8
CCTV-2,http://106.115.25.64:9999/tsfile/live/1001_1.m3u8
CCTV-3,http://106.115.25.64:9999/tsfile/live/1002_1.m3u8
CCTV-4,http://106.115.25.64:9999/tsfile/live/1003_1.m3u8
CCTV-5,http://106.115.25.64:9999/tsfile/live/1004_1.m3u8
CCTV-6,http://106.115.25.64:9999/tsfile/live/0006_1.m3u8
CCTV-7,http://106.115.25.64:9999/tsfile/live/0007_1.m3u8
CCTV-8,http://106.115.25.64:9999/tsfile/live/0008_1.m3u8
CCTV-9,http://106.115.25.64:9999/tsfile/live/0009_1.m3u8
CCTV-10,http://106.115.25.64:9999/tsfile/live/0010_1.m3u8
CCTV-11,http://106.115.25.64:9999/tsfile/live/0011_1.m3u8
CCTV-12,http://106.115.25.64:9999/tsfile/live/0012_1.m3u8
CCTV-13,http://106.115.25.64:9999/tsfile/live/0013_1.m3u8
CCTV-14,http://106.115.25.64:9999/tsfile/live/0014_1.m3u8
CCTV-15,http://106.115.25.64:9999/tsfile/live/0015_1.m3u8
河北卫视,http://106.115.25.64:9999/tsfile/live/0117_1.m3u8
河北经济,http://106.115.25.64:9999/tsfile/live/1005_1.m3u8
河北都市,http://106.115.25.64:9999/tsfile/live/1006_1.m3u8
河北影视,http://106.115.25.64:9999/tsfile/live/1007_1.m3u8
河北少儿科教,http://106.115.25.64:9999/tsfile/live/1008_1.m3u8
河北公共,http://106.115.25.64:9999/tsfile/live/1009_1.m3u8
河北农民,http://106.115.25.64:9999/tsfile/live/1010_1.m3u8
北京卫视高清,http://106.115.25.64:9999/tsfile/live/1011_1.m3u8
湖南卫视高清,http://106.115.25.64:9999/tsfile/live/1012_1.m3u8
黑龙江卫视高清,http://106.115.25.64:9999/tsfile/live/1013_1.m3u8
深圳卫视高清,http://106.115.25.64:9999/tsfile/live/1014_1.m3u8
江苏卫视高清,http://106.115.25.64:9999/tsfile/live/1015_1.m3u8
东方卫视高清,http://106.115.25.64:9999/tsfile/live/1016_1.m3u8
浙江卫视高清,http://106.115.25.64:9999/tsfile/live/1017_1.m3u8
天津卫视高清,http://106.115.25.64:9999/tsfile/live/1018_1.m3u8
安徽卫视,http://106.115.25.64:9999/tsfile/live/0130_1.m3u8
辽宁卫视,http://106.115.25.64:9999/tsfile/live/0121_1.m3u8
山东卫视,http://106.115.25.64:9999/tsfile/live/0131_1.m3u8
云南卫视,http://106.115.25.64:9999/tsfile/live/0119_1.m3u8
河南卫视,http://106.115.25.64:9999/tsfile/live/0139_1.m3u8
四川卫视,http://106.115.25.64:9999/tsfile/live/0123_1.m3u8
江西卫视,http://106.115.25.64:9999/tsfile/live/0138_1.m3u8
贵州卫视,http://106.115.25.64:9999/tsfile/live/0120_1.m3u8
湖北卫视,http://106.115.25.64:9999/tsfile/live/0132_1.m3u8
东方卫视,http://106.115.25.64:9999/tsfile/live/0107_1.m3u8
重庆卫视,http://106.115.25.64:9999/tsfile/live/0142_1.m3u8
东南卫视,http://106.115.25.64:9999/tsfile/live/0137_1.m3u8
广东卫视,http://106.115.25.64:9999/tsfile/live/0125_1.m3u8
广西卫视,http://106.115.25.64:9999/tsfile/live/0113_1.m3u8
吉林卫视,http://106.115.25.64:9999/tsfile/live/0116_1.m3u8
陕西卫视,http://106.115.25.64:9999/tsfile/live/0136_1.m3u8
山西卫视,http://106.115.25.64:9999/tsfile/live/0118_1.m3u8
内蒙古卫视,http://106.115.25.64:9999/tsfile/live/0109_1.m3u8
青海卫视,http://106.115.25.64:9999/tsfile/live/0140_1.m3u8
宁夏卫视,http://106.115.25.64:9999/tsfile/live/0112_1.m3u8
西藏卫视,http://106.115.25.64:9999/tsfile/live/0111_1.m3u8
新疆卫视,http://106.115.25.64:9999/tsfile/live/0110_1.m3u8
甘肃卫视,http://106.115.25.64:9999/tsfile/live/0141_1.m3u8
卡酷动画,http://106.115.25.64:9999/tsfile/live/1019_1.m3u8
金鹰卡通,http://106.115.25.64:9999/tsfile/live/1020_1.m3u8
梨园,http://106.115.25.64:9999/tsfile/live/1021_1.m3u8
邯郸新闻综合,http://106.115.25.64:9999/tsfile/live/1023_1.m3u8
风云剧场,http://106.115.25.64:9999/tsfile/live/1024_1.m3u8
怀旧剧场,http://106.115.25.64:9999/tsfile/live/1025_1.m3u8
都市剧场,http://106.115.25.64:9999/tsfile/live/1026_1.m3u8
风云足球,http://106.115.25.64:9999/tsfile/live/1027_1.m3u8
魏县电视台,http://106.115.25.64:9999/tsfile/live/1028_1.m3u8
CCTV-1,http://106.115.27.178:9999/tsfile/live/1000_1.m3u8
CCTV-2,http://106.115.27.178:9999/tsfile/live/1001_1.m3u8
CCTV-3,http://106.115.27.178:9999/tsfile/live/1002_1.m3u8
CCTV-4,http://106.115.27.178:9999/tsfile/live/1003_1.m3u8
CCTV-5,http://106.115.27.178:9999/tsfile/live/1004_1.m3u8
CCTV-6,http://106.115.27.178:9999/tsfile/live/0006_1.m3u8
CCTV-7,http://106.115.27.178:9999/tsfile/live/0007_1.m3u8
CCTV-8,http://106.115.27.178:9999/tsfile/live/0008_1.m3u8
CCTV-9,http://106.115.27.178:9999/tsfile/live/0009_1.m3u8
CCTV-10,http://106.115.27.178:9999/tsfile/live/0010_1.m3u8
CCTV-11,http://106.115.27.178:9999/tsfile/live/0011_1.m3u8
CCTV-12,http://106.115.27.178:9999/tsfile/live/0012_1.m3u8
CCTV-13,http://106.115.27.178:9999/tsfile/live/0013_1.m3u8
CCTV-14,http://106.115.27.178:9999/tsfile/live/0014_1.m3u8
CCTV-15,http://106.115.27.178:9999/tsfile/live/0015_1.m3u8
河北卫视,http://106.115.27.178:9999/tsfile/live/0117_1.m3u8
河北经济,http://106.115.27.178:9999/tsfile/live/1005_1.m3u8
河北都市,http://106.115.27.178:9999/tsfile/live/1006_1.m3u8
河北影视,http://106.115.27.178:9999/tsfile/live/1007_1.m3u8
河北少儿科教,http://106.115.27.178:9999/tsfile/live/1008_1.m3u8
河北公共,http://106.115.27.178:9999/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.178:9999/tsfile/live/1010_1.m3u8
