馃嚚馃嚦鐢佃棰戦亾,#genre#
娌冲寳缁忔祹,http://106.115.27.178:9999/tsfile/live/1005_1.m3u8
娌冲寳閮藉競,http://106.115.27.178:9999/tsfile/live/1006_1.m3u8
娌冲寳褰辫,http://106.115.27.178:9999/tsfile/live/1007_1.m3u8
娌冲寳灏戝効绉戞暀,http://106.115.27.178:9999/tsfile/live/1008_1.m3u8
娌冲寳鍏叡,http://106.115.27.178:9999/tsfile/live/1009_1.m3u8
娌冲寳鍐滄皯,http://106.115.27.178:9999/tsfile/live/1010_1.m3u8
鍖椾含鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1011_1.m3u8
婀栧崡鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1012_1.m3u8
榛戦緳姹熷崼瑙嗛珮娓 ,http://106.115.27.178:9999/tsfile/live/1013_1.m3u8
娣卞湷鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1014_1.m3u8
姹熻嫃鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1015_1.m3u8
涓滄柟鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1016_1.m3u8
娴欐睙鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1017_1.m3u8
澶╂触鍗楂樻竻,http://106.115.27.178:9999/tsfile/live/1018_1.m3u8
瀹夊窘鍗,http://106.115.27.178:9999/tsfile/live/0130_1.m3u8
杈藉畞鍗,http://106.115.27.178:9999/tsfile/live/0121_1.m3u8
灞变笢鍗,http://106.115.27.178:9999/tsfile/live/0131_1.m3u8
浜戝崡鍗,http://106.115.27.178:9999/tsfile/live/0119_1.m3u8
娌冲崡鍗,http://106.115.27.178:9999/tsfile/live/0139_1.m3u8
鍥涘窛鍗,http://106.115.27.178:9999/tsfile/live/0123_1.m3u8
姹熻タ鍗,http://106.115.27.178:9999/tsfile/live/0138_1.m3u8
璐靛窞鍗,http://106.115.27.178:9999/tsfile/live/0120_1.m3u8
婀栧寳鍗,http://106.115.27.178:9999/tsfile/live/0132_1.m3u8
涓滄柟鍗,http://106.115.27.178:9999/tsfile/live/0107_1.m3u8
閲嶅簡鍗,http://106.115.27.178:9999/tsfile/live/0142_1.m3u8
涓滃崡鍗,http://106.115.27.178:9999/tsfile/live/0137_1.m3u8
骞夸笢鍗,http://106.115.27.178:9999/tsfile/live/0125_1.m3u8
骞胯タ鍗,http://106.115.27.178:9999/tsfile/live/0113_1.m3u8
鍚夋灄鍗,http://106.115.27.178:9999/tsfile/live/0116_1.m3u8
闄曡タ鍗,http://106.115.27.178:9999/tsfile/live/0136_1.m3u8
灞辫タ鍗,http://106.115.27.178:9999/tsfile/live/0118_1.m3u8
鍐呰挋鍙ゅ崼瑙 ,http://106.115.27.178:9999/tsfile/live/0109_1.m3u8
闈掓捣鍗,http://106.115.27.178:9999/tsfile/live/0140_1.m3u8
瀹佸鍗,http://106.115.27.178:9999/tsfile/live/0112_1.m3u8
瑗胯棌鍗,http://106.115.27.178:9999/tsfile/live/0111_1.m3u8
鏂扮枂鍗,http://106.115.27.178:9999/tsfile/live/0110_1.m3u8
鐢樿們鍗,http://106.115.27.178:9999/tsfile/live/0141_1.m3u8
鍗￠叿鍔ㄧ敾,http://106.115.27.178:9999/tsfile/live/1019_1.m3u8
閲戦拱鍗￠€ ,http://106.115.27.178:9999/tsfile/live/1020_1.m3u8
姊ㄥ洯,http://106.115.27.178:9999/tsfile/live/1021_1.m3u8
閭兏鏂伴椈缁煎悎,http://106.115.27.178:9999/tsfile/live/1023_1.m3u8
椋庝簯鍓у満,http://106.115.27.178:9999/tsfile/live/1024_1.m3u8
鎬€鏃у墽鍦 ,http://106.115.27.178:9999/tsfile/live/1025_1.m3u8
閮藉競鍓у満,http://106.115.27.178:9999/tsfile/live/1026_1.m3u8
椋庝簯瓒崇悆,http://106.115.27.178:9999/tsfile/live/1027_1.m3u8
榄忓幙鐢佃鍙 ,http://106.115.27.178:9999/tsfile/live/1028_1.m3u8
CCTV1-缁煎悎,http://mom.coms.hk:9901/tsfile/live/0001_1.m3u8
CCTV2-璐㈢粡,http://mom.coms.hk:9901/tsfile/live/0002_1.m3u8
CCTV3-缁艰壓,http://mom.coms.hk:9901/tsfile/live/0003_1.m3u8
CCTV4-鍥介檯,http://mom.coms.hk:9901/tsfile/live/0004_1.m3u8
CCTV5-浣撹偛,http://mom.coms.hk:9901/tsfile/live/0005_1.m3u8
CCTV6-鐢靛奖,http://mom.coms.hk:9901/tsfile/live/0006_1.m3u8
CCTV7-鍐涘啘,http://mom.coms.hk:9901/tsfile/live/0007_1.m3u8
CCTV8-鐢佃鍓 ,http://mom.coms.hk:9901/tsfile/live/0008_1.m3u8
CCTV9-绾綍,http://mom.coms.hk:9901/tsfile/live/0009_1.m3u8
CCTV10-绉戞暀,http://mom.coms.hk:9901/tsfile/live/0010_1.m3u8
CCTV11-鎴忔洸,http://mom.coms.hk:9901/tsfile/live/0011_1.m3u8
CCTV12-绀句細涓庢硶,http://mom.coms.hk:9901/tsfile/live/0012_1.m3u8
CCTV13-鏂伴椈,http://mom.coms.hk:9901/tsfile/live/0013_1.m3u8
CCTV14-灏戝効,http://mom.coms.hk:9901/tsfile/live/0014_1.m3u8
CCTV15-闊充箰,http://mom.coms.hk:9901/tsfile/live/0015_1.m3u8
娴欐睙鍗,http://mom.coms.hk:9901/tsfile/live/0016_1.m3u8
鍚夋灄鍗,http://mom.coms.hk:9901/tsfile/live/0017_1.m3u8
杈藉畞鍗,http://mom.coms.hk:9901/tsfile/live/0018_1.m3u8
榛戦緳姹熷崼瑙 ,http://mom.coms.hk:9901/tsfile/live/0019_1.m3u8
娌冲崡鍗,http://mom.coms.hk:9901/tsfile/live/0139_1.m3u8
鍐呰挋鍙ゅ崼瑙 ,http://mom.coms.hk:9901/tsfile/live/0109_1.m3u8
鍏靛洟鍗,http://mom.coms.hk:9901/tsfile/live/1000_1.m3u8
鍢変匠鍗￠€ ,http://mom.coms.hk:9901/tsfile/live/1001_1.m3u8
骞胯タ鍗,http://mom.coms.hk:9901/tsfile/live/0113_1.m3u8
浜戝崡鍗,http://mom.coms.hk:9901/tsfile/live/0119_1.m3u8
姹熻タ鍗,http://mom.coms.hk:9901/tsfile/live/0138_1.m3u8
灞辫タ鍗,http://mom.coms.hk:9901/tsfile/live/0118_1.m3u8
娌冲寳鍗,http://mom.coms.hk:9901/tsfile/live/0117_1.m3u8
闈掓捣鍗,http://mom.coms.hk:9901/tsfile/live/0140_1.m3u8
鐢樿們鍗,http://mom.coms.hk:9901/tsfile/live/0141_1.m3u8
闄曡タ鍗,http://mom.coms.hk:9901/tsfile/live/0136_1.m3u8
骞夸笢褰辫,http://mom.coms.hk:9901/tsfile/live/1002_1.m3u8
璐㈠瘜澶╀笅,http://mom.coms.hk:9901/tsfile/live/1003_1.m3u8
鍖椾含鍗,http://mom.coms.hk:9901/tsfile/live/38725_1.m3u8
涓婃捣鍗,http://mom.coms.hk:9901/tsfile/live/0107_1.m3u8
澶╂触鍗,http://mom.coms.hk:9901/tsfile/live/0135_1.m3u8
閲嶅簡鍗,http://mom.coms.hk:9901/tsfile/live/0142_1.m3u8
姹熻嫃鍗,http://mom.coms.hk:9901/tsfile/live/0135_1.m3u8
婀栧崡鍗,http://mom.coms.hk:9901/tsfile/live/0128_1.m3u8
璐靛窞鍗,http://mom.coms.hk:9901/tsfile/live/0120_1.m3u8
瀹夊窘鍗,http://mom.coms.hk:9901/tsfile/live/0130_1.m3u8
鍥涘窛鍗,http://mom.coms.hk:9901/tsfile/live/0123_1.m3u8
骞夸笢灏戝効,http://mom.coms.hk:9901/tsfile/live/0130_1.m3u8
灞变笢鍗,http://mom.coms.hk:9901/tsfile/live/0131_1.m3u8
婀栧寳鍗,http://mom.coms.hk:9901/tsfile/live/38726_1.m3u8
閲戦拱鍗￠€ ,http://mom.coms.hk:9901/tsfile/live/38727_1.m3u8
瑗胯棌鍗,http://mom.coms.hk:9901/tsfile/live/0132_1.m3u8
娣卞湷鍗,http://mom.coms.hk:9901/tsfile/live/0126_1.m3u8
骞夸笢鐝犳睙,http://mom.coms.hk:9901/tsfile/live/1007_1.m3u8
骞夸笢鏂伴椈,http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8
CCTV1,http://59.174.225.178:8880/udp/239.254.96.96:8550
CCTV2,http://59.174.225.178:8880/udp/239.69.1.102:10250
CCTV3,http://59.174.225.178:8880/udp/239.69.1.122:10370
CCTV4,http://59.174.225.178:8880/udp/239.69.1.138:10466
CCTV5,http://59.174.225.178:8880/udp/239.69.1.123:10376
CCTV6,http://59.174.225.178:8880/udp/239.69.1.124:10382
CCTV7,http://59.174.225.178:8880/udp/239.69.1.103:10256
CCTV8,http://59.174.225.178:8880/udp/239.69.1.125:10388
CCTV9,http://59.174.225.178:8880/udp/239.69.1.104:10262
CCTV10,http://59.174.225.178:8880/udp/239.69.1.105:10268
CCTV11,http://59.174.225.178:8880/udp/239.69.1.154:10560
CCTV12,http://59.174.225.178:8880/udp/239.69.1.106:10274
CCTV13,http://59.174.225.178:8880/udp/239.254.96.161:9040
CCTV14,http://59.174.225.178:8880/udp/239.69.1.107:10280
CCTV15,http://59.174.225.178:8880/udp/239.69.1.155:10566
CCTV16 4K,http://59.174.225.178:8880/udp/239.69.1.249:11136
CCTV17,http://59.174.225.178:8880/udp/239.69.1.152:10548
CCTV4K,http://59.174.225.178:8880/udp/239.69.1.111:10304
CCTV4缇庢床,http://59.174.225.178:8880/udp/239.69.1.232:11034
CCTV4娆ф床,http://59.174.225.178:8880/udp/239.69.1.231:11028
CCTV5+,http://59.174.225.178:8880/udp/239.254.96.234:9484
CGTN,http://59.174.225.178:8880/udp/239.254.96.175:9124
CGTN绾綍,http://59.174.225.178:8880/udp/239.69.1.233:11040
CGTN娉曡,http://59.174.225.178:8880/udp/239.69.1.235:11052
CGTN淇勮,http://59.174.225.178:8880/udp/239.69.1.222:10974
CGTN瑗跨彮鐗欒,http://59.174.225.178:8880/udp/239.69.1.234:11046
CGTN闃挎媺浼,http://59.174.225.178:8880/udp/239.69.1.221:10968
婀栧崡鍗,http://59.174.225.178:8880/udp/239.254.96.139:8908
婀栧寳缁煎悎,http://59.174.225.178:8880/udp/239.69.1.42:9892
婀栧寳缁忔祹,http://59.174.225.178:8880/udp/239.69.1.41:9886
婀栧寳鍏叡路鏂伴椈,http://59.174.225.178:8880/udp/239.69.1.40:9880
婀栧寳鐢熸椿,http://59.174.225.178:8880/udp/239.69.1.205:10872
婀栧寳褰辫,http://59.174.225.178:8880/udp/239.69.1.204:10866
婀栧寳鏁欒偛,http://59.174.225.178:8880/udp/239.69.1.206:10878
婀栧寳鍨勪笂,http://59.174.225.178:8880/udp/239.69.1.43:9898
婀栧寳鍗,http://59.174.225.178:8880/udp/239.254.96.115:8664
涓浗浜ら€毬锋箹鍖 ,http://59.174.225.178:8880/udp/239.69.2.3:11172
姝︽眽鏂伴椈缁煎悎,http://59.174.225.178:8880/udp/239.69.1.145:10506
姝︽眽鐢佃鍓 ,http://59.174.225.178:8880/udp/239.69.1.146:10512
姝︽眽绉戞妧鐢熸椿,http://59.174.225.178:8880/udp/239.69.1.251:11148
姝︽眽缁忔祹,http://59.174.225.178:8880/udp/239.69.1.35:9850
姝︽眽鏂囦綋,http://59.174.225.178:8880/udp/239.69.1.147:10518
姝︽眽澶栬,http://59.174.225.178:8880/udp/239.69.1.36:9856
姝︽眽鏁欒偛,http://59.174.225.178:8880/udp/239.69.1.60:9994
钄＄敻缁煎悎,http://59.174.225.178:8880/udp/239.69.1.245:11112
闃虫柊缁煎悎,http://59.174.225.178:8880/udp/239.69.1.34:9844
鍖椾含鍗,http://59.174.225.178:8880/udp/239.254.96.141:8920
涓滄柟鍗,http://59.174.225.178:8880/udp/239.69.1.173:10674
澶╂触鍗,http://59.174.225.178:8880/udp/239.69.1.68:10048
閲嶅簡鍗,http://59.174.225.178:8880/udp/239.69.1.149:10530
娴欐睙鍗,http://59.174.225.178:8880/udp/239.254.96.143:8932
姹熻嫃鍗,http://59.174.225.178:8880/udp/239.69.1.174:10680
姹熻タ鍗,http://59.174.225.178:8880/udp/239.69.1.126:10394
娣卞湷鍗,http://59.174.225.178:8880/udp/239.254.96.137:8896
杈藉畞鍗,http://59.174.225.178:8880/udp/239.69.1.71:10066
瀹夊窘鍗,http://59.174.225.178:8880/udp/239.69.1.70:10060
涓滃崡鍗,http://59.174.225.178:8880/udp/239.69.1.108:10286
骞夸笢鍗,http://59.174.225.178:8880/udp/239.254.96.140:8914
骞胯タ鍗,http://59.174.225.178:8880/udp/239.69.1.191:10788
璐靛窞鍗,http://59.174.225.178:8880/udp/239.69.1.150:10536
娴峰崡鍗,http://59.174.225.178:8880/udp/239.69.1.151:10542
娌冲寳鍗,http://59.174.225.178:8880/udp/239.69.1.157:10578
娌冲崡鍗,http://59.174.225.178:8880/udp/239.69.1.168:10644
榛戦緳姹熷崼瑙 ,http://59.174.225.178:8880/udp/239.254.96.138:8902
鍥涘窛鍗,http://59.174.225.178:8880/udp/239.69.1.169:10650
鍚夋灄鍗,http://59.174.225.178:8880/udp/239.69.1.212:10914
灞变笢鍗,http://59.174.225.178:8880/udp/239.69.1.69:10054
灞变笢鏁欒偛鍗,http://59.174.225.178:8880/udp/239.69.1.228:11010
鍏靛洟鍗,http://59.174.225.178:8880/udp/239.254.96.48:8262
涓滃崡鍗,http://59.174.225.178:8880/udp/239.254.96.26:8130
鐢樿們鍗,http://59.174.225.178:8880/udp/239.254.96.187:9202
鍐呰挋鍙ゅ崼瑙 ,http://59.174.225.178:8880/udp/239.254.96.41:8220
瀹佸鍗,http://59.174.225.178:8880/udp/239.254.96.97:8556
闈掓捣鍗,http://59.174.225.178:8880/udp/239.254.96.95:8544
涓夋矙鍗,http://59.174.225.178:8880/udp/239.69.1.171:10662
鍘﹂棬鍗,http://59.174.225.178:8880/udp/239.69.1.127:10400
灞辫タ鍗,http://59.174.225.178:8880/udp/239.254.96.93:8532
闄曡タ鍗,http://59.174.225.178:8880/udp/239.254.96.186:9196
瑗胯棌鍗,http://59.174.225.178:8880/udp/239.254.96.35:8184
鏂扮枂鍗,http://59.174.225.178:8880/udp/239.254.96.47:8256
浜戝崡鍗,http://59.174.225.178:8880/udp/239.254.96.30:8154
CHC楂樻竻鐢靛奖,http://59.174.225.178:8880/udp/239.69.1.241:11088
CHC鍔ㄤ綔鐢靛奖,http://59.174.225.178:8880/udp/239.69.1.242:11094
CHC瀹跺涵褰遍櫌,http://59.174.225.178:8880/udp/239.69.1.243:11100
涓浗鏁欒偛1鍙 ,http://59.174.225.178:8880/udp/239.69.1.110:10298
涓浗鏁欒偛2鍙 ,http://59.174.225.178:8880/udp/239.69.1.183:10734
涓浗鏁欒偛3鍙 ,http://59.174.225.178:8880/udp/239.69.1.175:10686
鍖椾含鍗￠叿灏戝効,http://59.174.225.178:8880/udp/239.69.1.193:10800
婀栧崡閲戦拱鍗￠€ ,http://59.174.225.178:8880/udp/239.69.1.248:11130
婀栧崡閲戦拱绾疄,http://59.174.225.178:8880/udp/239.69.1.109:10292
CCTV绗竴鍓у満,http://59.174.225.178:8880/udp/239.69.1.74:10084
CCTV鎬€鏃у墽鍦 ,http://59.174.225.178:8880/udp/239.69.1.89:10174
CCTV涓栫晫鍦扮悊,http://59.174.225.178:8880/udp/239.69.1.91:10186
CCTV鍏靛櫒绉戞妧,http://59.174.225.178:8880/udp/239.69.1.79:10114
CCTV涓ぎ鍙板彴鐞 ,http://59.174.225.178:8880/udp/239.69.1.98:10224
CCTV楂樺皵澶风綉鐞 ,http://59.174.225.178:8880/udp/239.69.1.83:10138
CCTV鍗敓鍋ュ悍,http://59.174.225.178:8880/udp/239.254.96.207:9322
CCTV-椋庝簯闊充箰,http://59.174.225.178:8880/udp/239.69.1.90:10180
涓ぎ鏂板奖路鑰佹晠浜 ,http://59.174.225.178:8880/udp/239.69.1.85:10150
蹇箰鍨傞挀,http://59.174.225.178:8880/udp/239.69.1.142:10488
姊ㄥ洯棰戦亾,http://59.174.225.178:8880/udp/239.69.1.33:9838
鏂囩墿瀹濆簱,http://59.174.225.178:8880/udp/239.69.1.46:9916
姝︽湳涓栫晫,http://59.174.225.178:8880/udp/239.69.1.47:9922
鑼堕閬 ,http://59.174.225.178:8880/udp/239.69.1.144:10500
鏂板姩婕 ,http://59.174.225.178:8880/udp/239.69.1.187:10764
鐜悆濂囪,http://59.174.225.178:8880/udp/239.254.96.192:9232
璐㈠瘜澶╀笅,http://59.174.225.178:8880/udp/239.254.96.210:9340
鍥藉棰戦亾,http://59.174.225.178:8880/udp/239.254.96.194:9244
鍥涙捣閽撻奔,http://59.174.225.178:8880/udp/239.69.1.244:11106
鍏堥攱涔掔窘,http://59.174.225.178:8880/udp/239.69.1.143:10494
涔︾敾棰戦亾,http://59.174.225.178:8880/udp/239.69.1.189:10776
鍋ュ悍涔嬭矾,http://59.174.225.178:8880/udp/239.69.1.176:10692
鍗庢暟娴嬭瘯 4K,http://59.174.225.178:8880/udp/239.69.1.141:10482
闀挎睙浜戞祴璇 ,http://59.174.225.178:8880/udp/239.69.1.12:9712
CCTV1,http://59.174.225.178:8880/udp/239.69.1.13:9718
CCTV16,http://59.174.225.178:8880/udp/239.69.1.247:11124
涓滄柟鍗,http://59.174.225.178:8880/udp/239.254.96.142:8926
姹熻嫃鍗,http://59.174.225.178:8880/udp/239.254.96.144:8938
CCTV-1,http://59.174.225.178:8880/udp/239.254.96.3:7992
CCTV-2,http://59.174.225.178:8880/udp/239.254.96.154:8998
CCTV-4,http://59.174.225.178:8880/udp/239.254.96.155:9004
CCTV-5+,http://59.174.225.178:8880/udp/239.254.96.99:8568
CCTV-7,http://59.174.225.178:8880/udp/239.254.96.156:9130
CCTV-9,http://59.174.225.178:8880/udp/239.254.96.157:9016
CCTV-10,http://59.174.225.178:8880/udp/239.254.96.158:9022
CCTV-11,http://59.174.225.178:8880/udp/239.254.96.9:8028
CCTV-12,http://59.174.225.178:8880/udp/239.254.96.160:9034
CCTV-13,http://59.174.225.178:8880/udp/239.254.96.11:8040
CCTV-14,http://59.174.225.178:8880/udp/239.254.96.162:9046
CCTV-15,http://59.174.225.178:8880/udp/239.254.96.13:8052
CCTV-17,http://59.174.225.178:8880/udp/239.69.1.153:10554
CGTN,http://59.174.225.178:8880/udp/239.254.96.7:8016
婀栧寳缁煎悎,http://59.174.225.178:8880/udp/239.254.96.177:9142
婀栧寳缁忔祹,http://59.174.225.178:8880/udp/239.254.96.178:9148
婀栧寳鍏叡,http://59.174.225.178:8880/udp/239.254.96.179:9154
婀栧寳鐢熸椿,http://59.174.225.178:8880/udp/239.254.96.181:9166
婀栧寳鏁欒偛,http://59.174.225.178:8880/udp/239.254.96.180:9160
婀栧寳鍨勪笂,http://59.174.225.178:8880/udp/239.254.96.184:9184
婀栧寳鍗,http://59.174.225.178:8880/udp/239.254.96.1:7980
婀栧寳褰辫,http://59.174.225.178:8880/udp/239.254.96.182:9172
姝︽眽鏂伴椈,http://59.174.225.178:8880/udp/239.254.96.228:9448
姝︽眽鐢佃鍓 ,http://59.174.225.178:8880/udp/239.254.96.229:9454
姝︽眽绉戞妧,http://59.174.225.178:8880/udp/239.69.1.2:9652
姝︽眽缁忔祹,http://59.174.225.178:8880/udp/239.69.1.3:9658
姝︽眽鏂囦綋,http://59.174.225.178:8880/udp/239.69.1.4:9664
姝︽眽澶栬,http://59.174.225.178:8880/udp/239.69.1.5:9670
瀹夊窘鍗,http://59.174.225.178:8880/udp/239.254.96.20:8094
鍖椾含鍗,http://59.174.225.178:8880/udp/239.254.96.16:8070
鍏靛洟鍗,http://59.174.225.178:8880/udp/239.254.96.48:8262
涓滄柟鍗,http://59.174.225.178:8880/udp/239.254.96.2:7986
涓滃崡鍗,http://59.174.225.178:8880/udp/239.254.96.26:8130
鐢樿們鍗,http://59.174.225.178:8880/udp/239.254.96.187:9202
骞夸笢鍗,http://59.174.225.178:8880/udp/239.254.96.22:8106
骞胯タ鍗,http://59.174.225.178:8880/udp/239.254.96.23:8112
璐靛窞鍗,http://59.174.225.178:8880/udp/239.254.96.31:8160
娴峰崡鍗,http://59.174.225.178:8880/udp/239.254.96.24:8118
娌冲寳鍗,http://59.174.225.178:8880/udp/239.254.96.185:9190
娌冲崡鍗,http://59.174.225.178:8880/udp/239.254.96.28:8142
榛戦緳姹熷崼瑙 ,http://59.174.225.178:8880/udp/239.254.96.92:8526
婀栧崡鍗,http://59.174.225.178:8880/udp/239.254.96.15:8064
鍚夋灄鍗,http://59.174.225.178:8880/udp/239.254.96.91:8520
姹熻嫃鍗,http://59.174.225.178:8880/udp/239.254.96.17:8076
姹熻タ鍗,http://59.174.225.178:8880/udp/239.254.96.27:8136
杈藉畞鍗,http://59.174.225.178:8880/udp/239.254.96.19:8088
灞变笢鍗,http://59.174.225.178:8880/udp/239.254.96.21:8100
娣卞湷鍗,http://59.174.225.178:8880/udp/239.254.96.34:8178
鍥涘窛鍗,http://59.174.225.178:8880/udp/239.254.96.90:8514
澶╂触鍗,http://59.174.225.178:8880/udp/239.254.96.29:8148
娴欐睙鍗,http://59.174.225.178:8880/udp/239.254.96.18:8082
閲嶅簡鍗,http://59.174.225.178:8880/udp/239.254.96.25:8124
CCTV1,http://59.174.224.21:8880/udp/239.254.96.96:8550
CCTV2,http://59.174.224.21:8880/udp/239.69.1.102:10250
CCTV3,http://59.174.224.21:8880/udp/239.69.1.122:10370
CCTV4,http://59.174.224.21:8880/udp/239.69.1.138:10466
CCTV5,http://59.174.224.21:8880/udp/239.69.1.123:10376
CCTV6,http://59.174.224.21:8880/udp/239.69.1.124:10382
CCTV7,http://59.174.224.21:8880/udp/239.69.1.103:10256
CCTV8,http://59.174.224.21:8880/udp/239.69.1.125:10388
CCTV9,http://59.174.224.21:8880/udp/239.69.1.104:10262
CCTV10,http://59.174.224.21:8880/udp/239.69.1.105:10268
CCTV11,http://59.174.224.21:8880/udp/239.69.1.154:10560
CCTV12,http://59.174.224.21:8880/udp/239.69.1.106:10274
CCTV13,http://59.174.224.21:8880/udp/239.254.96.161:9040
CCTV14,http://59.174.224.21:8880/udp/239.69.1.107:10280
CCTV15,http://59.174.224.21:8880/udp/239.69.1.155:10566
CCTV16 4K,http://59.174.224.21:8880/udp/239.69.1.249:11136
CCTV17,http://59.174.224.21:8880/udp/239.69.1.152:10548
CCTV4K,http://59.174.224.21:8880/udp/239.69.1.111:10304
CCTV4缇庢床,http://59.174.224.21:8880/udp/239.69.1.232:11034
CCTV4娆ф床,http://59.174.224.21:8880/udp/239.69.1.231:11028
CCTV5+,http://59.174.224.21:8880/udp/239.254.96.234:9484
CGTN,http://59.174.224.21:8880/udp/239.254.96.175:9124
CGTN绾綍,http://59.174.224.21:8880/udp/239.69.1.233:11040
CGTN娉曡,http://59.174.224.21:8880/udp/239.69.1.235:11052
CGTN淇勮,http://59.174.224.21:8880/udp/239.69.1.222:10974
CGTN瑗跨彮鐗欒,http://59.174.224.21:8880/udp/239.69.1.234:11046
CGTN闃挎媺浼,http://59.174.224.21:8880/udp/239.69.1.221:10968
婀栧崡鍗,http://59.174.224.21:8880/udp/239.254.96.139:8908
婀栧寳缁煎悎,http://59.174.224.21:8880/udp/239.69.1.42:9892
婀栧寳缁忔祹,http://59.174.224.21:8880/udp/239.69.1.41:9886
婀栧寳鍏叡路鏂伴椈,http://59.174.224.21:8880/udp/239.69.1.40:9880
婀栧寳鐢熸椿,http://59.174.224.21:8880/udp/239.69.1.205:10872
婀栧寳褰辫,http://59.174.224.21:8880/udp/239.69.1.204:10866
婀栧寳鏁欒偛,http://59.174.224.21:8880/udp/239.69.1.206:10878
婀栧寳鍨勪笂,http://59.174.224.21:8880/udp/239.69.1.43:9898
婀栧寳鍗,http://59.174.224.21:8880/udp/239.254.96.115:8664
涓浗浜ら€毬锋箹鍖 ,http://59.174.224.21:8880/udp/239.69.2.3:11172
姝︽眽鏂伴椈缁煎悎,http://59.174.224.21:8880/udp/239.69.1.145:10506
姝︽眽鐢佃鍓 ,http://59.174.224.21:8880/udp/239.69.1.146:10512
姝︽眽绉戞妧鐢熸椿,http://59.174.224.21:8880/udp/239.69.1.251:11148
姝︽眽缁忔祹,http://59.174.224.21:8880/udp/239.69.1.35:9850
姝︽眽鏂囦綋,http://59.174.224.21:8880/udp/239.69.1.147:10518
姝︽眽澶栬,http://59.174.224.21:8880/udp/239.69.1.36:9856
姝︽眽鏁欒偛,http://59.174.224.21:8880/udp/239.69.1.60:9994
钄＄敻缁煎悎,http://59.174.224.21:8880/udp/239.69.1.245:11112
闃虫柊缁煎悎,http://59.174.224.21:8880/udp/239.69.1.34:9844
鍖椾含鍗,http://59.174.224.21:8880/udp/239.254.96.141:8920
涓滄柟鍗,http://59.174.224.21:8880/udp/239.69.1.173:10674
澶╂触鍗,http://59.174.224.21:8880/udp/239.69.1.68:10048
閲嶅簡鍗,http://59.174.224.21:8880/udp/239.69.1.149:10530
娴欐睙鍗,http://59.174.224.21:8880/udp/239.254.96.143:8932
姹熻嫃鍗,http://59.174.224.21:8880/udp/239.69.1.174:10680
姹熻タ鍗,http://59.174.224.21:8880/udp/239.69.1.126:10394
娣卞湷鍗,http://59.174.224.21:8880/udp/239.254.96.137:8896
杈藉畞鍗,http://59.174.224.21:8880/udp/239.69.1.71:10066
瀹夊窘鍗,http://59.174.224.21:8880/udp/239.69.1.70:10060
涓滃崡鍗,http://59.174.224.21:8880/udp/239.69.1.108:10286
骞夸笢鍗,http://59.174.224.21:8880/udp/239.254.96.140:8914
骞胯タ鍗,http://59.174.224.21:8880/udp/239.69.1.191:10788
璐靛窞鍗,http://59.174.224.21:8880/udp/239.69.1.150:10536
